Hour,Latitude,Longitude,Pm 2.5
9,28.572,77.0708,134.25
10,28.572,77.0708,98
11,28.572,77.0708,86
16,28.572,77.0708,80
18,28.572,77.0708,57
19,28.572,77.0708,66.25
20,28.572,77.0708,101.25
21,28.572,77.0708,124.75
22,28.572,77.0708,129.75
23,28.572,77.0708,140.5
0,28.572,77.0708,170.25
1,28.572,77.0708,165.75
2,28.572,77.0708,215.5
3,28.572,77.0708,277.75
4,28.572,77.0708,257
5,28.572,77.0708,169.25
6,28.572,77.0708,107.5
7,28.572,77.0708,93
8,28.572,77.0708,102
9,28.572,77.0708,110.75
10,28.572,77.0708,112.25
11,28.572,77.0708,125.5
12,28.572,77.0708,140
13,28.572,77.0708,114
14,28.572,77.0708,76.5
15,28.572,77.0708,62.75
16,28.572,77.0708,63.75
17,28.572,77.0708,71.75
18,28.572,77.0708,92
19,28.572,77.0708,154
20,28.572,77.0708,235.25
21,28.572,77.0708,258.5
22,28.572,77.0708,298.25
23,28.572,77.0708,287
0,28.572,77.0708,267.75
1,28.572,77.0708,290.25
2,28.572,77.0708,274.75
3,28.572,77.0708,226
4,28.572,77.0708,189.75
5,28.572,77.0708,163.25
6,28.572,77.0708,182.75
7,28.572,77.0708,260.75
8,28.572,77.0708,328.25
9,28.572,77.0708,245.75
10,28.572,77.0708,202
11,28.572,77.0708,143.25
12,28.572,77.0708,129
13,28.572,77.0708,94.75
14,28.572,77.0708,69.5
15,28.572,77.0708,59
16,28.572,77.0708,57.5
17,28.572,77.0708,51.25
18,28.572,77.0708,51.75
19,28.572,77.0708,78.5
20,28.572,77.0708,116.75
21,28.572,77.0708,164
22,28.572,77.0708,224.75
23,28.572,77.0708,244
0,28.572,77.0708,243
1,28.572,77.0708,253.25
2,28.572,77.0708,245.5
3,28.572,77.0708,184.5
4,28.572,77.0708,192.75
5,28.572,77.0708,214.25
6,28.572,77.0708,226
7,28.572,77.0708,228.25
8,28.572,77.0708,166
9,28.572,77.0708,167.25
10,28.572,77.0708,140
11,28.572,77.0708,124.5
12,28.572,77.0708,110.75
13,28.572,77.0708,95.25
14,28.572,77.0708,72.5
15,28.572,77.0708,55
16,28.572,77.0708,51.75
17,28.572,77.0708,50
18,28.572,77.0708,52.75
19,28.572,77.0708,90.5
20,28.572,77.0708,166
21,28.572,77.0708,201.75
22,28.572,77.0708,193.25
23,28.572,77.0708,222.25
0,28.572,77.0708,215.25
1,28.572,77.0708,207.5
2,28.572,77.0708,197
3,28.572,77.0708,186.75
4,28.572,77.0708,168
5,28.572,77.0708,123.5
6,28.572,77.0708,118
7,28.572,77.0708,105.25
8,28.572,77.0708,132.75
9,28.572,77.0708,138
10,28.572,77.0708,123
11,28.572,77.0708,99.75
12,28.572,77.0708,82.75
13,28.572,77.0708,78.75
14,28.572,77.0708,75.25
15,28.572,77.0708,64.75
16,28.572,77.0708,61.5
17,28.572,77.0708,73.75
18,28.572,77.0708,81.5
19,28.572,77.0708,91
20,28.572,77.0708,98.25
21,28.572,77.0708,105.5
22,28.572,77.0708,118
23,28.572,77.0708,122.5
0,28.572,77.0708,114.75
1,28.572,77.0708,104
2,28.572,77.0708,99.25
3,28.572,77.0708,97.25
4,28.572,77.0708,110
5,28.572,77.0708,120.25
6,28.572,77.0708,127.5
7,28.572,77.0708,136.75
8,28.572,77.0708,132
9,28.572,77.0708,120.75
10,28.572,77.0708,94
11,28.572,77.0708,87.25
12,28.572,77.0708,83.25
13,28.572,77.0708,76.75
14,28.572,77.0708,71.5
15,28.572,77.0708,67
16,28.572,77.0708,66.75
17,28.572,77.0708,66.25
18,28.572,77.0708,69
19,28.572,77.0708,79
20,28.572,77.0708,98.5
21,28.572,77.0708,120.5
22,28.572,77.0708,117.5
23,28.572,77.0708,110.25
0,28.572,77.0708,105
1,28.572,77.0708,115.75
2,28.572,77.0708,119.25
3,28.572,77.0708,106.75
4,28.572,77.0708,82.5
5,28.572,77.0708,73.5
6,28.572,77.0708,61.75
7,28.572,77.0708,38.5
8,28.572,77.0708,33
9,28.572,77.0708,31.25
10,28.572,77.0708,36
11,28.572,77.0708,43
12,28.572,77.0708,55
15,28.572,77.0708,55
16,28.572,77.0708,22
17,28.572,77.0708,22.25
18,28.572,77.0708,22.25
19,28.572,77.0708,26
20,28.572,77.0708,44
21,28.572,77.0708,46.25
22,28.572,77.0708,54.5
23,28.572,77.0708,59
0,28.572,77.0708,58.5
1,28.572,77.0708,55.25
2,28.572,77.0708,49
3,28.572,77.0708,46.5
4,28.572,77.0708,49.25
5,28.572,77.0708,53
6,28.572,77.0708,56.25
7,28.572,77.0708,66
8,28.572,77.0708,69.25
9,28.572,77.0708,76.5
10,28.572,77.0708,67.5
11,28.572,77.0708,63
15,28.572,77.0708,63
0,28.5828,77.2344,210
1,28.5828,77.2344,228
2,28.5828,77.2344,227
3,28.5828,77.2344,208
4,28.5828,77.2344,200
5,28.5828,77.2344,194
6,28.5828,77.2344,180
7,28.5828,77.2344,178
8,28.5828,77.2344,226
9,28.5828,77.2344,272
10,28.5828,77.2344,318
11,28.5828,77.2344,216
12,28.5828,77.2344,106
13,28.5828,77.2344,88
14,28.5828,77.2344,85
15,28.5828,77.2344,80
16,28.5828,77.2344,79
17,28.5828,77.2344,79
18,28.5828,77.2344,100.5
19,28.5828,77.2344,120.25
20,28.5828,77.2344,143.5
21,28.5828,77.2344,169.75
22,28.5828,77.2344,208
23,28.5828,77.2344,223.25
0,28.5828,77.2344,224
1,28.5828,77.2344,250
2,28.5828,77.2344,243
3,28.5828,77.2344,224
4,28.5828,77.2344,206
5,28.5828,77.2344,194
6,28.5828,77.2344,196
7,28.5828,77.2344,201
8,28.5828,77.2344,228
9,28.5828,77.2344,266
10,28.5828,77.2344,224
11,28.5828,77.2344,164
12,28.5828,77.2344,105
13,28.5828,77.2344,76.5
14,28.5828,77.2344,84
15,28.5828,77.2344,102
16,28.5828,77.2344,75
17,28.5828,77.2344,72
18,28.5828,77.2344,78
19,28.5828,77.2344,90
20,28.5828,77.2344,127
21,28.5828,77.2344,168.75
22,28.5828,77.2344,200.75
23,28.5828,77.2344,220.25
0,28.5828,77.2344,227
1,28.5828,77.2344,186
2,28.5828,77.2344,189
3,28.5828,77.2344,185
4,28.5828,77.2344,173
5,28.5828,77.2344,224
6,28.5828,77.2344,238
7,28.5828,77.2344,254
8,28.5828,77.2344,234
9,28.5828,77.2344,301
10,28.5828,77.2344,282
11,28.5828,77.2344,207
12,28.5828,77.2344,160
13,28.5828,77.2344,118
14,28.5828,77.2344,95
15,28.5828,77.2344,83
16,28.5828,77.2344,80
17,28.5828,77.2344,85
18,28.5828,77.2344,96
19,28.5828,77.2344,117
20,28.5828,77.2344,134.75
21,28.5828,77.2344,134
22,28.5828,77.2344,141
23,28.5828,77.2344,127
0,28.5828,77.2344,110
1,28.5828,77.2344,108
2,28.5828,77.2344,96
3,28.5828,77.2344,90
4,28.5828,77.2344,89
5,28.5828,77.2344,96
6,28.5828,77.2344,85
7,28.5828,77.2344,89
8,28.5828,77.2344,175
9,28.5828,77.2344,164
10,28.5828,77.2344,128
11,28.5828,77.2344,108
12,28.5828,77.2344,83
13,28.5828,77.2344,56
14,28.5828,77.2344,62.5
15,28.5828,77.2344,58
16,28.5828,77.2344,46.25
17,28.5828,77.2344,48
18,28.5828,77.2344,51.5
19,28.5828,77.2344,51.5
20,28.5828,77.2344,53.5
21,28.5828,77.2344,74.25
22,28.5828,77.2344,75.75
23,28.5828,77.2344,71.25
0,28.5828,77.2344,78.5
1,28.5828,77.2344,82
2,28.5828,77.2344,88.25
3,28.5828,77.2344,89
4,28.5828,77.2344,92.5
5,28.5828,77.2344,99.5
6,28.5828,77.2344,89
7,28.5828,77.2344,87.5
8,28.5828,77.2344,82
9,28.5828,77.2344,77.5
10,28.5828,77.2344,70.5
11,28.5828,77.2344,64
12,28.5828,77.2344,64.75
13,28.5828,77.2344,53.5
14,28.5828,77.2344,40
15,28.5828,77.2344,37.5
16,28.5828,77.2344,30
17,28.5828,77.2344,28.5
18,28.5828,77.2344,25.75
19,28.5828,77.2344,35
20,28.5828,77.2344,48.5
21,28.5828,77.2344,54
22,28.5828,77.2344,58
23,28.5828,77.2344,60
0,28.5828,77.2344,58.5
1,28.5828,77.2344,66
2,28.5828,77.2344,77.5
3,28.5828,77.2344,83.25
4,28.5828,77.2344,77
5,28.5828,77.2344,80.75
6,28.5828,77.2344,97.25
7,28.5828,77.2344,89.25
8,28.5828,77.2344,101.75
9,28.5828,77.2344,106
10,28.5828,77.2344,91.25
11,28.5828,77.2344,79.25
12,28.5828,77.2344,65.75
13,28.5828,77.2344,58.25
14,28.5828,77.2344,56.25
15,28.5828,77.2344,55.75
16,28.5828,77.2344,53.75
17,28.5828,77.2344,54
18,28.5828,77.2344,41
19,28.5828,77.2344,53.5
20,28.5828,77.2344,77.75
21,28.5828,77.2344,94.5
22,28.5828,77.2344,109.5
23,28.5828,77.2344,128.5
0,28.5828,77.2344,116
1,28.5828,77.2344,112
2,28.5828,77.2344,118
3,28.5828,77.2344,121
4,28.5828,77.2344,156
5,28.5828,77.2344,226
6,28.5828,77.2344,187.25
7,28.5828,77.2344,136.5
8,28.5828,77.2344,116
9,28.5828,77.2344,109.5
10,28.5828,77.2344,98.25
11,28.5828,77.2344,101
12,28.5828,77.2344,112
13,28.5828,77.2344,93.25
14,28.5828,77.2344,69
15,28.5828,77.2344,54.25
16,28.5828,77.2344,46.25
17,28.5828,77.2344,50.75
18,28.5828,77.2344,70.25
19,28.5828,77.2344,103
20,28.5828,77.2344,133.5
21,28.5828,77.2344,165
22,28.5828,77.2344,213
23,28.5828,77.2344,256.5
0,28.5828,77.2344,289.5
1,28.5828,77.2344,296.5
2,28.5828,77.2344,220
3,28.5828,77.2344,210
4,28.5828,77.2344,210
5,28.5828,77.2344,229.5
6,28.5828,77.2344,267.75
7,28.5828,77.2344,281.75
8,28.5828,77.2344,281.75
9,28.5828,77.2344,310
10,28.5828,77.2344,226
11,28.5828,77.2344,152
12,28.5828,77.2344,96
13,28.5828,77.2344,72
14,28.5828,77.2344,44
15,28.5828,77.2344,38
16,28.5828,77.2344,30.25
17,28.5828,77.2344,37.25
18,28.5828,77.2344,47.75
19,28.5828,77.2344,56
20,28.5828,77.2344,78.5
21,28.5828,77.2344,98.75
22,28.5828,77.2344,122.5
23,28.5828,77.2344,136.5
0,28.5828,77.2344,158
1,28.5828,77.2344,187.75
2,28.5828,77.2344,178
3,28.5828,77.2344,188
4,28.5828,77.2344,216
5,28.5828,77.2344,203
6,28.5828,77.2344,182.75
7,28.5828,77.2344,189.75
8,28.5828,77.2344,197.25
9,28.5828,77.2344,165.75
10,28.5828,77.2344,128
11,28.5828,77.2344,113.25
12,28.5828,77.2344,98.5
13,28.5828,77.2344,73.75
14,28.5828,77.2344,55.25
15,28.5828,77.2344,47.25
16,28.5828,77.2344,47.75
17,28.5828,77.2344,51.25
18,28.5828,77.2344,64
9,28.5828,77.2344,189.5
10,28.5828,77.2344,158.25
11,28.5828,77.2344,126.75
12,28.5828,77.2344,81.25
13,28.5828,77.2344,71.25
14,28.5828,77.2344,67
15,28.5828,77.2344,69.75
16,28.5828,77.2344,70.5
17,28.5828,77.2344,77
18,28.5828,77.2344,86
19,28.5828,77.2344,93.25
20,28.5828,77.2344,95
21,28.5828,77.2344,120
22,28.5828,77.2344,131.25
23,28.5828,77.2344,130.5
0,28.5828,77.2344,129.75
1,28.5828,77.2344,111.25
2,28.5828,77.2344,108.25
3,28.5828,77.2344,122
4,28.5828,77.2344,116
5,28.5828,77.2344,117.25
6,28.5828,77.2344,122.75
7,28.5828,77.2344,127.25
8,28.5828,77.2344,126.25
9,28.5828,77.2344,128.25
10,28.5828,77.2344,115
11,28.5828,77.2344,89.25
12,28.5828,77.2344,81
13,28.5828,77.2344,70
14,28.5828,77.2344,63.25
15,28.5828,77.2344,59.5
16,28.5828,77.2344,54.5
17,28.5828,77.2344,57
18,28.5828,77.2344,71.5
19,28.5828,77.2344,87
20,28.5828,77.2344,113.5
21,28.5828,77.2344,120
22,28.5828,77.2344,116.25
23,28.5828,77.2344,119.5
0,28.5828,77.2344,138
1,28.5828,77.2344,139.25
2,28.5828,77.2344,124.75
3,28.5828,77.2344,114
4,28.5828,77.2344,83
5,28.5828,77.2344,72.75
6,28.5828,77.2344,45.5
7,28.5828,77.2344,29
8,28.5828,77.2344,28.75
9,28.5828,77.2344,28.5
10,28.5828,77.2344,31
11,28.5828,77.2344,36
12,28.5828,77.2344,39
13,28.5828,77.2344,28.5
14,28.5828,77.2344,24
15,28.5828,77.2344,22.75
16,28.5828,77.2344,19
17,28.5828,77.2344,18.25
18,28.5828,77.2344,20.25
19,28.5828,77.2344,34.25
20,28.5828,77.2344,37
21,28.5828,77.2344,38.75
22,28.5828,77.2344,52.5
23,28.5828,77.2344,51.5
0,28.5828,77.2344,54.5
1,28.5828,77.2344,57.25
2,28.5828,77.2344,50.5
3,28.5828,77.2344,47.25
4,28.5828,77.2344,52.75
5,28.5828,77.2344,55
6,28.5828,77.2344,47
7,28.5828,77.2344,49.5
8,28.5828,77.2344,52
9,28.5828,77.2344,61.25
10,28.5828,77.2344,51
11,28.5828,77.2344,45.25
12,28.5828,77.2344,44.75
13,28.5828,77.2344,42.25
14,28.5828,77.2344,46
15,28.5828,77.2344,55.25
16,28.5828,77.2344,53
0,28.609,76.9855,134.25
1,28.609,76.9855,134.5
2,28.609,76.9855,136
3,28.609,76.9855,141.75
4,28.609,76.9855,136.75
5,28.609,76.9855,153.5
6,28.609,76.9855,154
7,28.609,76.9855,128
8,28.609,76.9855,119.75
9,28.609,76.9855,194
10,28.609,76.9855,250
11,28.609,76.9855,231.5
12,28.609,76.9855,157
13,28.609,76.9855,101.5
14,28.609,76.9855,97.5
15,28.609,76.9855,93.5
16,28.609,76.9855,93
17,28.609,76.9855,97.75
18,28.609,76.9855,111
19,28.609,76.9855,131
20,28.609,76.9855,136.5
21,28.609,76.9855,125
22,28.609,76.9855,114.5
23,28.609,76.9855,114
0,28.609,76.9855,123.5
1,28.609,76.9855,146
2,28.609,76.9855,146
3,28.609,76.9855,146
4,28.609,76.9855,140
5,28.609,76.9855,125.5
6,28.609,76.9855,109
7,28.609,76.9855,108.5
8,28.609,76.9855,131.5
9,28.609,76.9855,207
10,28.609,76.9855,280.5
11,28.609,76.9855,178
12,28.609,76.9855,150.5
13,28.609,76.9855,122.5
14,28.609,76.9855,99.5
15,28.609,76.9855,81
16,28.609,76.9855,84.5
17,28.609,76.9855,79.5
18,28.609,76.9855,87
19,28.609,76.9855,100
20,28.609,76.9855,126.5
21,28.609,76.9855,174.5
22,28.609,76.9855,206.5
23,28.609,76.9855,213.5
0,28.609,76.9855,210.5
1,28.609,76.9855,204.5
2,28.609,76.9855,199.5
3,28.609,76.9855,181
4,28.609,76.9855,157.5
5,28.609,76.9855,149
6,28.609,76.9855,145.5
7,28.609,76.9855,131
8,28.609,76.9855,155
9,28.609,76.9855,194.5
10,28.609,76.9855,193
11,28.609,76.9855,170.5
12,28.609,76.9855,129
13,28.609,76.9855,102.5
14,28.609,76.9855,96
15,28.609,76.9855,100.5
16,28.609,76.9855,100.5
17,28.609,76.9855,96
18,28.609,76.9855,126.5
19,28.609,76.9855,183.5
20,28.609,76.9855,216.5
21,28.609,76.9855,208
22,28.609,76.9855,197.5
23,28.609,76.9855,200.5
0,28.609,76.9855,183.5
1,28.609,76.9855,170.5
2,28.609,76.9855,182.5
3,28.609,76.9855,176.5
4,28.609,76.9855,173.5
5,28.609,76.9855,195.5
6,28.609,76.9855,174.5
7,28.609,76.9855,159
8,28.609,76.9855,160.5
9,28.609,76.9855,141
10,28.609,76.9855,117.5
11,28.609,76.9855,88
12,28.609,76.9855,73.5
13,28.609,76.9855,70
14,28.609,76.9855,60
15,28.609,76.9855,47
16,28.609,76.9855,44.5
17,28.609,76.9855,46
18,28.609,76.9855,73.5
19,28.609,76.9855,104
20,28.609,76.9855,87.5
21,28.609,76.9855,67
22,28.609,76.9855,89
23,28.609,76.9855,119
0,28.609,76.9855,118.5
1,28.609,76.9855,119.5
2,28.609,76.9855,140
3,28.609,76.9855,161.5
4,28.609,76.9855,166.5
5,28.609,76.9855,145
6,28.609,76.9855,164
7,28.609,76.9855,197
8,28.609,76.9855,175.5
9,28.609,76.9855,157
10,28.609,76.9855,132.5
11,28.609,76.9855,107
13,28.609,76.9855,107
14,28.609,76.9855,107
15,28.609,76.9855,24
16,28.609,76.9855,24.75
17,28.609,76.9855,27.25
18,28.609,76.9855,27.75
19,28.609,76.9855,33.5
20,28.609,76.9855,70
21,28.609,76.9855,127
22,28.609,76.9855,159.25
23,28.609,76.9855,200.25
0,28.609,76.9855,189.75
1,28.609,76.9855,174.25
2,28.609,76.9855,163
3,28.609,76.9855,131.25
4,28.609,76.9855,143
5,28.609,76.9855,140.25
6,28.609,76.9855,134
7,28.609,76.9855,106
8,28.609,76.9855,92
9,28.609,76.9855,105
10,28.609,76.9855,80
11,28.609,76.9855,75.75
12,28.609,76.9855,71
13,28.609,76.9855,64.25
14,28.609,76.9855,51
15,28.609,76.9855,42.75
16,28.609,76.9855,33.25
17,28.609,76.9855,28.25
18,28.609,76.9855,45.75
19,28.609,76.9855,73.75
20,28.609,76.9855,106.75
21,28.609,76.9855,184.5
22,28.609,76.9855,249
23,28.609,76.9855,247
0,28.609,76.9855,238.75
1,28.609,76.9855,214.25
2,28.609,76.9855,188.75
3,28.609,76.9855,179
4,28.609,76.9855,136.25
5,28.609,76.9855,106.5
6,28.609,76.9855,77.25
7,28.609,76.9855,74.25
8,28.609,76.9855,77.75
9,28.609,76.9855,102.5
10,28.609,76.9855,125
11,28.609,76.9855,147.75
12,28.609,76.9855,127.75
13,28.609,76.9855,93
14,28.609,76.9855,79.5
15,28.609,76.9855,72.25
16,28.609,76.9855,64
17,28.609,76.9855,64.5
18,28.609,76.9855,67.5
19,28.609,76.9855,78
20,28.609,76.9855,102.25
21,28.609,76.9855,129
22,28.609,76.9855,152
23,28.609,76.9855,152
0,28.609,76.9855,165.75
1,28.609,76.9855,181.5
2,28.609,76.9855,178.25
3,28.609,76.9855,152.5
4,28.609,76.9855,145
5,28.609,76.9855,123
6,28.609,76.9855,126.25
7,28.609,76.9855,124
8,28.609,76.9855,122.5
9,28.609,76.9855,118
18,28.609,76.9855,91
19,28.609,76.9855,106
20,28.609,76.9855,160.5
21,28.609,76.9855,181.25
22,28.609,76.9855,151
23,28.609,76.9855,128.25
0,28.609,76.9855,123
1,28.609,76.9855,120.25
2,28.609,76.9855,109.5
3,28.609,76.9855,108.25
4,28.609,76.9855,129.25
5,28.609,76.9855,131
6,28.609,76.9855,117.5
7,28.609,76.9855,113.5
8,28.609,76.9855,94.5
9,28.609,76.9855,122
10,28.609,76.9855,144.25
11,28.609,76.9855,129
12,28.609,76.9855,95
13,28.609,76.9855,84.25
14,28.609,76.9855,76.5
15,28.609,76.9855,43.25
16,28.609,76.9855,42.25
17,28.609,76.9855,31.25
18,28.609,76.9855,42.25
19,28.609,76.9855,51
20,28.609,76.9855,67
21,28.609,76.9855,75.25
22,28.609,76.9855,91.75
23,28.609,76.9855,99.75
0,28.609,76.9855,117
1,28.609,76.9855,110.75
2,28.609,76.9855,93.25
3,28.609,76.9855,99.5
4,28.609,76.9855,116.5
5,28.609,76.9855,163.25
6,28.609,76.9855,217.25
7,28.609,76.9855,199
8,28.609,76.9855,149.25
9,28.609,76.9855,141.5
10,28.609,76.9855,121
11,28.609,76.9855,108
15,28.609,76.9855,134
16,28.609,76.9855,134
17,28.609,76.9855,62
18,28.609,76.9855,64.75
19,28.609,76.9855,75
20,28.609,76.9855,79.5
21,28.609,76.9855,74.75
22,28.609,76.9855,78.25
23,28.609,76.9855,91.25
0,28.609,76.9855,91
1,28.609,76.9855,91.75
2,28.609,76.9855,99.5
3,28.609,76.9855,85.5
4,28.609,76.9855,79.25
5,28.609,76.9855,92
6,28.609,76.9855,94.75
7,28.609,76.9855,98.25
8,28.609,76.9855,100.25
9,28.609,76.9855,89.75
10,28.609,76.9855,73.5
11,28.609,76.9855,70.75
12,28.609,76.9855,63.5
13,28.609,76.9855,53
14,28.609,76.9855,54.5
15,28.609,76.9855,53
16,28.609,76.9855,51.75
17,28.609,76.9855,48.75
18,28.609,76.9855,51.25
19,28.609,76.9855,58.25
20,28.609,76.9855,81.75
21,28.609,76.9855,96.75
22,28.609,76.9855,95.5
23,28.609,76.9855,81.75
0,28.609,76.9855,78.25
1,28.609,76.9855,108.25
2,28.609,76.9855,110.5
3,28.609,76.9855,103.75
4,28.609,76.9855,75.25
5,28.609,76.9855,65.25
6,28.609,76.9855,69
7,28.609,76.9855,38
8,28.609,76.9855,28.75
9,28.609,76.9855,28.25
10,28.609,76.9855,31.5
11,28.609,76.9855,38
12,28.609,76.9855,34.75
13,28.609,76.9855,34
14,28.609,76.9855,30
15,28.609,76.9855,16.75
16,28.609,76.9855,12.5
17,28.609,76.9855,16.25
18,28.609,76.9855,21.5
19,28.609,76.9855,29.25
20,28.609,76.9855,30.75
21,28.609,76.9855,44.75
22,28.609,76.9855,91
23,28.609,76.9855,132
0,28.609,76.9855,142
1,28.609,76.9855,102.75
2,28.609,76.9855,104
3,28.609,76.9855,78.25
4,28.609,76.9855,62.25
5,28.609,76.9855,66.5
6,28.609,76.9855,84
7,28.609,76.9855,54
8,28.609,76.9855,64.75
9,28.609,76.9855,72.5
10,28.609,76.9855,72.75
13,28.609,76.9855,51
14,28.609,76.9855,53
15,28.609,76.9855,60.5
16,28.609,76.9855,68
0,28.662,77.1242,210.5
1,28.662,77.1242,226
2,28.662,77.1242,224.25
3,28.662,77.1242,195.25
4,28.662,77.1242,175
5,28.662,77.1242,190
6,28.662,77.1242,276
7,28.662,77.1242,294.25
8,28.662,77.1242,225.5
9,28.662,77.1242,224.75
10,28.662,77.1242,192.75
11,28.662,77.1242,162
12,28.662,77.1242,126
13,28.662,77.1242,98.5
14,28.662,77.1242,89.25
15,28.662,77.1242,64.75
16,28.662,77.1242,64
17,28.662,77.1242,68.75
18,28.662,77.1242,58.5
19,28.662,77.1242,76.5
20,28.662,77.1242,120.25
21,28.662,77.1242,162.25
22,28.662,77.1242,202.5
23,28.662,77.1242,271.25
0,28.662,77.1242,245.25
1,28.662,77.1242,209
2,28.662,77.1242,197.5
3,28.662,77.1242,170.75
4,28.662,77.1242,166.25
5,28.662,77.1242,163
6,28.662,77.1242,163
7,28.662,77.1242,176.75
8,28.662,77.1242,208.5
9,28.662,77.1242,267.5
10,28.662,77.1242,275
11,28.662,77.1242,211
12,28.662,77.1242,131.75
13,28.662,77.1242,130.25
14,28.662,77.1242,80.5
15,28.662,77.1242,71.5
16,28.662,77.1242,66.75
17,28.662,77.1242,66.25
18,28.662,77.1242,69.5
19,28.662,77.1242,88.5
20,28.662,77.1242,138.5
21,28.662,77.1242,186
22,28.662,77.1242,179.5
23,28.662,77.1242,154.75
0,28.662,77.1242,163.75
1,28.662,77.1242,158.25
2,28.662,77.1242,166.25
3,28.662,77.1242,190
4,28.662,77.1242,230
5,28.662,77.1242,240
6,28.662,77.1242,206.5
7,28.662,77.1242,204
8,28.662,77.1242,202.5
9,28.662,77.1242,217.25
10,28.662,77.1242,246.25
11,28.662,77.1242,219.5
12,28.662,77.1242,146.75
13,28.662,77.1242,114.25
14,28.662,77.1242,89
15,28.662,77.1242,82.25
16,28.662,77.1242,79.25
17,28.662,77.1242,80.75
18,28.662,77.1242,95.75
19,28.662,77.1242,111
20,28.662,77.1242,123.5
21,28.662,77.1242,120
22,28.662,77.1242,101.75
23,28.662,77.1242,90.5
0,28.662,77.1242,89.25
1,28.662,77.1242,95.5
2,28.662,77.1242,84.75
3,28.662,77.1242,83.25
4,28.662,77.1242,85.5
5,28.662,77.1242,97.25
6,28.662,77.1242,85.5
7,28.662,77.1242,82.75
8,28.662,77.1242,141.75
9,28.662,77.1242,164.75
10,28.662,77.1242,144.25
11,28.662,77.1242,104.25
12,28.662,77.1242,76.25
13,28.662,77.1242,61.25
14,28.662,77.1242,61.75
15,28.662,77.1242,67.25
16,28.662,77.1242,53
17,28.662,77.1242,49
18,28.662,77.1242,55
19,28.662,77.1242,61.25
20,28.662,77.1242,83
21,28.662,77.1242,87
22,28.662,77.1242,70.75
23,28.662,77.1242,67
0,28.662,77.1242,68.25
1,28.662,77.1242,73.5
2,28.662,77.1242,76.75
3,28.662,77.1242,78.25
4,28.662,77.1242,95.25
5,28.662,77.1242,99
6,28.662,77.1242,85
7,28.662,77.1242,86.5
8,28.662,77.1242,90.75
9,28.662,77.1242,87
10,28.662,77.1242,75.5
11,28.662,77.1242,66.75
12,28.662,77.1242,59.75
13,28.662,77.1242,47
14,28.662,77.1242,38.5
15,28.662,77.1242,36.75
18,28.662,77.1242,27
19,28.662,77.1242,83
20,28.662,77.1242,85
21,28.662,77.1242,90.75
22,28.662,77.1242,86.25
23,28.662,77.1242,72
0,28.662,77.1242,61.75
1,28.662,77.1242,60.75
2,28.662,77.1242,69.25
3,28.662,77.1242,67
4,28.662,77.1242,61.75
5,28.662,77.1242,70
6,28.662,77.1242,61.75
7,28.662,77.1242,63.25
8,28.662,77.1242,71
9,28.662,77.1242,102.5
10,28.662,77.1242,103.25
11,28.662,77.1242,92.5
12,28.662,77.1242,91.5
13,28.662,77.1242,78.75
14,28.662,77.1242,61.5
15,28.662,77.1242,58
16,28.662,77.1242,57.25
17,28.662,77.1242,45
18,28.662,77.1242,43.25
19,28.662,77.1242,60.5
20,28.662,77.1242,107
21,28.662,77.1242,120.75
22,28.662,77.1242,108
23,28.662,77.1242,103.5
0,28.662,77.1242,96
1,28.662,77.1242,122.25
2,28.662,77.1242,146.25
3,28.662,77.1242,141
4,28.662,77.1242,151.75
5,28.662,77.1242,212
6,28.662,77.1242,208.25
7,28.662,77.1242,175.5
8,28.662,77.1242,140
9,28.662,77.1242,146.75
10,28.662,77.1242,152.25
11,28.662,77.1242,167
12,28.662,77.1242,169.5
13,28.662,77.1242,118.25
14,28.662,77.1242,73.5
15,28.662,77.1242,60.25
16,28.662,77.1242,53.25
17,28.662,77.1242,58.5
18,28.662,77.1242,64.25
19,28.662,77.1242,73.75
20,28.662,77.1242,101.5
21,28.662,77.1242,144.5
22,28.662,77.1242,182.75
23,28.662,77.1242,193.25
0,28.662,77.1242,197.75
1,28.662,77.1242,221.5
2,28.662,77.1242,232.25
3,28.662,77.1242,248.25
4,28.662,77.1242,287.75
5,28.662,77.1242,284.75
6,28.662,77.1242,339.5
7,28.662,77.1242,349.25
8,28.662,77.1242,308.5
9,28.662,77.1242,298.5
10,28.662,77.1242,266.5
11,28.662,77.1242,175
12,28.662,77.1242,112.25
13,28.662,77.1242,75.5
14,28.662,77.1242,44.75
15,28.662,77.1242,44.25
16,28.662,77.1242,38.25
17,28.662,77.1242,42
18,28.662,77.1242,37.5
19,28.662,77.1242,61
20,28.662,77.1242,93.75
21,28.662,77.1242,106.25
22,28.662,77.1242,115
23,28.662,77.1242,109
0,28.662,77.1242,141.5
1,28.662,77.1242,179.5
2,28.662,77.1242,163.25
3,28.662,77.1242,179.5
4,28.662,77.1242,220
5,28.662,77.1242,194.5
6,28.662,77.1242,167.75
7,28.662,77.1242,159.5
8,28.662,77.1242,177.25
9,28.662,77.1242,184.25
10,28.662,77.1242,167.25
11,28.662,77.1242,156.75
12,28.662,77.1242,115.75
13,28.662,77.1242,85.75
14,28.662,77.1242,58.5
15,28.662,77.1242,54
16,28.662,77.1242,61.75
17,28.662,77.1242,58.75
18,28.662,77.1242,63.25
19,28.662,77.1242,75
20,28.662,77.1242,95.75
21,28.662,77.1242,133.75
22,28.662,77.1242,208.25
23,28.662,77.1242,243.75
0,28.662,77.1242,241.5
